               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,             0.06301,            0.079201,            0.053483,             0.33776,            0.075943,            0.042302,            0.017402,            0.070481,            0.064362,            0.061299,             0.00802,             0.00802,             0.00802
                  62,            0.062494,            0.077322,            0.053188,             0.32011,              0.0845,            0.047413,            0.019239,            0.070118,            0.064375,            0.060548,            0.007987,            0.007987,            0.007987
                  63,             0.06296,            0.077416,             0.05219,             0.28976,            0.084632,            0.047139,            0.019478,            0.069862,            0.064967,            0.061138,            0.007954,            0.007954,            0.007954
                  64,            0.062231,            0.077148,             0.05337,             0.27909,            0.086867,            0.043714,            0.017655,            0.070751,            0.064777,            0.062017,            0.007921,            0.007921,            0.007921
                  65,            0.062223,            0.075816,             0.05129,             0.26099,            0.088483,            0.047224,            0.019704,            0.069998,            0.065206,            0.060458,            0.007888,            0.007888,            0.007888
                  66,             0.06183,             0.07516,            0.052509,             0.28442,            0.084674,            0.046172,            0.019347,            0.070057,            0.065365,            0.060499,            0.007855,            0.007855,            0.007855
                  67,            0.061056,            0.075442,            0.050681,              0.2584,            0.090325,             0.05148,            0.021508,            0.070146,            0.064685,            0.060024,            0.007822,            0.007822,            0.007822
                  68,            0.061349,            0.074945,            0.051323,             0.27058,            0.083571,            0.050577,            0.021732,            0.070538,             0.06501,            0.060765,            0.007789,            0.007789,            0.007789
                  69,            0.061189,            0.074995,            0.049634,             0.30317,             0.08418,            0.048963,              0.0211,            0.070008,            0.064747,            0.059999,            0.007756,            0.007756,            0.007756
                  70,            0.060501,            0.074809,            0.049707,             0.26615,            0.085253,            0.049184,            0.021059,            0.070633,            0.065067,            0.060862,            0.007723,            0.007723,            0.007723
                  71,            0.060175,             0.07579,            0.049535,             0.27412,            0.090908,            0.052613,            0.022194,            0.070169,            0.064702,            0.059458,             0.00769,             0.00769,             0.00769
                  72,            0.059982,            0.073706,            0.048992,             0.24735,            0.084263,            0.052218,            0.022781,            0.070405,            0.065186,            0.059616,            0.007657,            0.007657,            0.007657
                  73,            0.059659,            0.074461,            0.048294,             0.25243,            0.094787,            0.055093,            0.023518,            0.070135,            0.064973,             0.05892,            0.007624,            0.007624,            0.007624
                  74,            0.060474,            0.074141,            0.049022,             0.21744,            0.090378,            0.051926,            0.022202,            0.070356,            0.065403,            0.059211,            0.007591,            0.007591,            0.007591
                  75,            0.059945,            0.073305,            0.047717,             0.19937,            0.092773,            0.051048,            0.021845,            0.070237,            0.065457,             0.05955,            0.007558,            0.007558,            0.007558
                  76,            0.059223,            0.072874,            0.047431,             0.19364,            0.099677,             0.05584,            0.023883,            0.070095,            0.065785,            0.058719,            0.007525,            0.007525,            0.007525
                  77,            0.058319,            0.071967,            0.046545,             0.22315,            0.097883,            0.053682,            0.023589,            0.070357,            0.065716,            0.058789,            0.007492,            0.007492,            0.007492
                  78,            0.059351,             0.07441,            0.046284,             0.24857,            0.098785,            0.052668,            0.022614,            0.070114,            0.066398,            0.059029,            0.007459,            0.007459,            0.007459
                  79,            0.058265,            0.072145,            0.046043,             0.22195,            0.096026,            0.052581,             0.02209,            0.070061,            0.066073,            0.059009,            0.007426,            0.007426,            0.007426
                  80,            0.058984,            0.071734,            0.046441,             0.20965,            0.094064,            0.056319,            0.024553,            0.070714,            0.065978,            0.059076,            0.007393,            0.007393,            0.007393
